-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2021 through 12/31/2022 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS50M,2022,47.75,-120.75,2.87,3.54,3.06,3.73,3.36,3.48,3.22,3.08,3.08,2.94,3.05,3.01,3.2
WS50M,2022,47.75,-121.25,3.44,3.39,2.79,3.58,3.0,3.09,2.46,2.44,2.77,3.03,3.73,3.77,3.12
WS50M,2022,47.75,-121.75,3.95,3.2,2.87,3.49,2.78,2.71,2.01,2.11,2.55,2.91,3.78,3.96,3.02
WS50M,2022,47.75,-122.25,3.91,3.16,3.17,3.57,2.95,2.8,2.08,2.31,2.68,3.03,3.53,4.08,3.1
WS50M,2022,47.75,-122.75,3.74,3.16,3.28,3.64,3.09,2.96,2.25,2.49,2.85,3.13,3.41,4.03,3.17
WS50M,2022,47.75,-123.25,3.68,3.19,3.18,3.67,3.12,3.04,2.32,2.43,2.87,3.08,3.52,3.92,3.17
WS50M,2022,47.75,-123.75,3.8,3.34,3.22,3.79,3.23,3.15,2.3,2.27,2.66,2.86,3.67,4.09,3.2
WS50M,2022,47.75,-124.25,5.07,4.29,4.38,4.72,4.14,4.05,3.17,3.1,3.55,3.79,4.7,5.31,4.19
WS50M,2022,47.75,-124.75,6.8,5.82,6.02,6.0,5.5,5.28,4.32,4.2,4.73,5.25,6.24,7.13,5.61
WS50M,2022,48.25,-116.75,2.97,3.14,3.36,4.02,3.5,3.46,2.62,3.19,3.1,3.15,3.07,3.11,3.22
WS50M,2022,48.25,-117.25,2.89,3.18,3.47,4.09,3.52,3.51,2.71,3.31,3.1,3.18,3.11,3.1,3.26
WS50M,2022,48.25,-117.75,2.91,3.33,3.56,4.17,3.56,3.56,2.85,3.4,3.16,3.28,3.23,3.19,3.35
WS50M,2022,48.25,-118.25,3.05,3.56,3.66,4.31,3.65,3.61,3.08,3.5,3.26,3.43,3.45,3.45,3.5
WS50M,2022,48.25,-118.75,3.31,3.85,3.79,4.55,3.82,3.77,3.4,3.6,3.34,3.54,3.73,3.83,3.71
WS50M,2022,48.25,-119.25,3.07,3.8,3.79,4.64,4.04,3.93,3.57,3.8,3.39,3.5,3.66,3.73,3.74
WS50M,2022,48.25,-119.75,2.58,3.5,3.43,4.23,3.8,3.73,3.53,3.66,3.28,3.2,3.19,3.11,3.43
WS50M,2022,48.25,-120.25,2.43,3.28,2.98,3.71,3.33,3.34,3.18,3.19,2.99,2.86,2.78,2.74,3.07
WS50M,2022,48.25,-120.75,2.71,3.17,2.62,3.31,2.85,2.92,2.58,2.56,2.59,2.62,2.74,2.87,2.79
WS50M,2022,48.25,-121.25,3.02,2.88,2.41,3.06,2.51,2.58,1.96,2.05,2.26,2.59,3.14,3.23,2.64
WS50M,2022,48.25,-121.75,3.52,2.85,2.73,3.16,2.54,2.49,1.87,1.97,2.29,2.62,3.29,3.5,2.73
WS50M,2022,48.25,-122.25,3.76,2.98,3.12,3.41,2.85,2.7,1.97,2.05,2.48,2.74,3.48,3.93,2.95
WS50M,2022,48.25,-122.75,3.91,3.28,3.44,3.79,3.31,3.06,2.46,2.45,2.78,2.91,3.81,4.38,3.3
WS50M,2022,48.25,-123.25,3.99,3.61,3.57,4.12,3.69,3.37,3.02,2.91,3.04,3.05,4.14,4.63,3.6
WS50M,2022,48.25,-123.75,3.89,3.64,3.45,4.11,3.65,3.34,2.84,2.75,3.0,3.02,4.03,4.39,3.51
WS50M,2022,48.25,-124.25,4.46,4.0,3.85,4.29,3.79,3.59,2.86,2.72,3.26,3.4,4.46,4.8,3.79
WS50M,2022,48.25,-124.75,5.93,5.24,5.16,5.29,4.81,4.5,3.57,3.36,4.06,4.5,5.75,6.3,4.87
WS50M,2022,48.75,-116.75,2.48,2.8,2.74,3.59,3.16,3.05,2.3,2.77,2.71,2.76,2.68,2.69,2.81
WS50M,2022,48.75,-117.25,2.43,2.72,2.77,3.51,3.07,2.95,2.32,2.78,2.67,2.67,2.66,2.67,2.77
WS50M,2022,48.75,-117.75,2.41,2.75,2.84,3.48,3.05,2.91,2.46,2.84,2.69,2.7,2.72,2.67,2.79
WS50M,2022,48.75,-118.25,2.44,2.9,2.99,3.55,3.12,2.97,2.7,2.98,2.78,2.83,2.89,2.76,2.91
WS50M,2022,48.75,-118.75,2.79,3.25,3.3,3.8,3.34,3.22,2.99,3.13,2.91,3.0,3.16,3.09,3.16
WS50M,2022,48.75,-119.25,2.8,3.41,3.34,3.8,3.4,3.27,3.02,3.09,2.85,2.95,3.18,3.16,3.19
WS50M,2022,48.75,-119.75,3.01,3.65,3.38,3.83,3.47,3.3,3.11,3.1,2.93,3.03,3.22,3.19,3.26
WS50M,2022,48.75,-120.25,3.14,3.63,3.2,3.7,3.29,3.15,2.88,2.86,2.84,2.96,3.13,3.2,3.16
WS50M,2022,48.75,-120.75,3.08,3.28,2.82,3.37,2.88,2.81,2.33,2.39,2.52,2.72,2.96,3.19,2.86
WS50M,2022,48.75,-121.25,2.89,2.83,2.52,2.98,2.48,2.46,1.89,2.03,2.22,2.54,2.99,3.13,2.58
WS50M,2022,48.75,-121.75,3.22,2.82,2.67,3.01,2.53,2.45,1.85,2.0,2.27,2.56,3.17,3.41,2.66
WS50M,2022,48.75,-122.25,3.72,3.19,3.14,3.41,2.96,2.73,2.0,2.09,2.52,2.69,3.66,4.11,3.02
WS50M,2022,48.75,-122.75,4.06,3.62,3.51,3.88,3.46,3.11,2.38,2.41,2.82,2.84,4.21,4.75,3.42
WS50M,2022,48.75,-123.25,4.03,3.85,3.6,4.2,3.82,3.41,2.87,2.84,3.06,3.0,4.46,4.96,3.67
WS50M,2022,48.75,-123.75,3.56,3.71,3.47,4.18,3.86,3.48,3.11,3.09,3.19,3.24,3.98,4.39,3.6
WS50M,2022,48.75,-124.25,3.7,3.54,3.36,3.91,3.5,3.25,2.78,2.57,3.01,3.15,3.93,4.21,3.41
WS50M,2022,48.75,-124.75,4.45,4.01,3.88,4.26,3.81,3.55,2.85,2.55,3.23,3.59,4.61,4.88,3.8
